club_id,club_name,season,financial_year_end,field,value_original,page_number,statement_label,evidence_text,source_document,source_url
manchester_city,Manchester City,2022/23,2023-06-30,player_amortisation_original,145448000.0,27,Amortisation of players' registrations,Operating loss note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2023,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzQxNjQwNDE4NmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2022/23,2023-06-30,profit_on_player_sales_original,121720000.0,14,Profit on disposal of players' registrations,Statement of profit or loss. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2023,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzQxNjQwNDE4NmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2022/23,2023-06-30,profit_loss_before_tax_original,80371000.0,14,Profit/(loss) on ordinary activities before taxation,Statement of profit or loss. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2023,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzQxNjQwNDE4NmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2022/23,2023-06-30,net_debt_original,-15425000.0,33,Computed net debt from lease liabilities less cash at bank and in hand,Calculated from lease liabilities of GBP 63.835m in the leases note and cash at bank and in hand of GBP 79.260m on the balance sheet.,Full accounts made up to 30 June 2023,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzQxNjQwNDE4NmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2023/24,2024-06-30,matchday_revenue_original,75607000.0,27,Matchday,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2024,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzQ1NzU3NzIwNWFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2023/24,2024-06-30,broadcast_revenue_original,294731000.0,27,Broadcasting - UEFA and Broadcasting - All Other,Revenue note. UEFA and all-other broadcasting lines were combined for the broadcasting category.,Full accounts made up to 30 June 2024,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzQ1NzU3NzIwNWFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2023/24,2024-06-30,commercial_revenue_original,344681000.0,27,Other commercial activities,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2024,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzQ1NzU3NzIwNWFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2023/24,2024-06-30,excluded_player_trading_revenue_original,139009000.0,14,Profit on disposal of players' registrations,Statement of profit or loss. Excluded from football revenue total.,Full accounts made up to 30 June 2024,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzQ1NzU3NzIwNWFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2023/24,2024-06-30,staff_costs_original,412573000.0,28,Aggregate payroll costs,"Employees note. Values were disclosed in GBP thousands and converted to full GBP, including share-based payments.",Full accounts made up to 30 June 2024,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzQ1NzU3NzIwNWFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2023/24,2024-06-30,player_amortisation_original,165094000.0,27,Amortisation and impairment of intangible assets,Operating loss note. The player-trading and amortisation split in the statement of profit or loss cross-checks the player amortisation amount.,Full accounts made up to 30 June 2024,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzQ1NzU3NzIwNWFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2023/24,2024-06-30,profit_on_player_sales_original,139009000.0,14,Profit on disposal of players' registrations,Statement of profit or loss. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2024,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzQ1NzU3NzIwNWFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2023/24,2024-06-30,profit_loss_before_tax_original,73757000.0,14,Profit/(loss) on ordinary activities before taxation,Statement of profit or loss. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2024,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzQ1NzU3NzIwNWFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2023/24,2024-06-30,net_debt_original,9577000.0,33,Computed net debt from lease liabilities less cash at bank and in hand,Calculated from lease liabilities of GBP 63.344m in the leases note and cash at bank and in hand of GBP 53.767m on the balance sheet.,Full accounts made up to 30 June 2024,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzQ1NzU3NzIwNWFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2024/25,2025-06-30,matchday_revenue_original,75084000.0,28,Matchday,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2025,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzUwODQ0MDY0MmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2024/25,2025-06-30,broadcast_revenue_original,278627000.0,28,Broadcasting - UEFA and Broadcasting - All Other,Revenue note. UEFA and all-other broadcasting lines were combined for the broadcasting category.,Full accounts made up to 30 June 2025,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzUwODQ0MDY0MmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2024/25,2025-06-30,commercial_revenue_original,340383000.0,28,Other commercial activities,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2025,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzUwODQ0MDY0MmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2024/25,2025-06-30,excluded_player_trading_revenue_original,95210000.0,15,Profit on disposal of players' registrations,Statement of profit or loss. Excluded from football revenue total.,Full accounts made up to 30 June 2025,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzUwODQ0MDY0MmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2024/25,2025-06-30,staff_costs_original,408403000.0,29,Employee costs (Note 7),Operating loss note cross-checking to the employees note. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2025,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzUwODQ0MDY0MmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2024/25,2025-06-30,player_amortisation_original,169546000.0,29,Amortisation and impairment of intangible assets,Operating loss note. The player-trading and amortisation split in the statement of profit or loss cross-checks the player amortisation amount.,Full accounts made up to 30 June 2025,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzUwODQ0MDY0MmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2024/25,2025-06-30,profit_on_player_sales_original,95210000.0,15,Profit on disposal of players' registrations,Statement of profit or loss. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2025,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzUwODQ0MDY0MmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2024/25,2025-06-30,profit_loss_before_tax_original,-9916000.0,15,(Loss)/profit on ordinary activities before taxation,Statement of profit or loss. Values were disclosed in GBP thousands and converted to full GBP.,Full accounts made up to 30 June 2025,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzUwODQ0MDY0MmFkaXF6a2N4/document?download=0&format=pdf
manchester_city,Manchester City,2024/25,2025-06-30,net_debt_original,-104058000.0,35,Computed net debt from lease liabilities less cash at bank and in hand,Calculated from lease liabilities of GBP 69.666m in the leases note and cash at bank and in hand of GBP 173.724m on the balance sheet.,Full accounts made up to 30 June 2025,https://find-and-update.company-information.service.gov.uk/company/00040946/filing-history/MzUwODQ0MDY0MmFkaXF6a2N4/document?download=0&format=pdf
manchester_united,Manchester United,2011/12,2012-06-30,matchday_revenue_original,98700000.0,70,Matchday revenue,Official Manchester United plc 2012 annual report on Form 20-F. Value disclosed in GBP millions and converted to full GBP.,Manchester United plc 2012 Annual Report on Form 20-F,https://ir.manutd.com/~/media/Files/M/Manutd-IR/Annual%20Reports/manchester-united-plc-20f-20131024.pdf
manchester_united,Manchester United,2011/12,2012-06-30,broadcast_revenue_original,104000000.0,70,Broadcasting revenue,Official Manchester United plc 2012 annual report on Form 20-F. Value disclosed in GBP millions and converted to full GBP.,Manchester United plc 2012 Annual Report on Form 20-F,https://ir.manutd.com/~/media/Files/M/Manutd-IR/Annual%20Reports/manchester-united-plc-20f-20131024.pdf
manchester_united,Manchester United,2011/12,2012-06-30,commercial_revenue_original,117600000.0,70,Commercial revenue,Official Manchester United plc 2012 annual report on Form 20-F. Value disclosed in GBP millions and converted to full GBP.,Manchester United plc 2012 Annual Report on Form 20-F,https://ir.manutd.com/~/media/Files/M/Manutd-IR/Annual%20Reports/manchester-united-plc-20f-20131024.pdf
manchester_united,Manchester United,2011/12,2012-06-30,staff_costs_original,161700000.0,67,Employee benefit expenses,Official Manchester United plc 2012 annual report on Form 20-F. Value disclosed in GBP millions and converted to full GBP.,Manchester United plc 2012 Annual Report on Form 20-F,https://ir.manutd.com/~/media/Files/M/Manutd-IR/Annual%20Reports/manchester-united-plc-20f-20131024.pdf
manchester_united,Manchester United,2011/12,2012-06-30,player_amortisation_original,38300000.0,67,Amortization of players' registrations,Official Manchester United plc 2012 annual report on Form 20-F. Value disclosed in GBP millions and converted to full GBP.,Manchester United plc 2012 Annual Report on Form 20-F,https://ir.manutd.com/~/media/Files/M/Manutd-IR/Annual%20Reports/manchester-united-plc-20f-20131024.pdf
